#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eonia_up,FX_CALL_OPTION,2016-02-05,0.000000,155988,0,0,0,155988,155988,155988,155987.64,155987.64
eonia_up,FX_CALL_OPTION,2016-05-05,0.245902,156758,0,0,0,198199,158321,158321,158320.60,158320.60
eonia_up,FX_CALL_OPTION,2016-08-05,0.497268,157532,0,0,0,206884,160720,160720,159533.30,159533.30
eonia_up,FX_CALL_OPTION,2016-11-07,0.754098,158059,0,0,0,224179,162928,162928,160689.50,160689.50
eonia_up,FX_CALL_OPTION,2017-02-06,1.003002,157968,0,0,0,239945,164463,164463,161626.02,161626.02
eonia_up,FX_CALL_OPTION,2017-05-05,1.244098,158930,0,0,0,235010,167077,167077,162682.41,162682.41
eonia_up,FX_CALL_OPTION,2017-08-07,1.501632,159475,0,0,0,254937,169392,169392,163833.13,163833.13
eonia_up,FX_CALL_OPTION,2017-11-06,1.750947,159761,0,0,0,242803,171398,171398,164910.22,164910.22
eonia_up,FX_CALL_OPTION,2018-02-05,2.000262,161043,0,0,0,261312,174502,174502,166105.71,166105.71
eonia_up,FX_CALL_OPTION,2018-05-07,2.249577,161683,0,0,0,255869,176954,176954,167307.95,167307.95
eonia_up,FX_CALL_OPTION,2018-08-06,2.498892,162578,0,0,0,276690,179720,179720,168546.31,168546.31
eonia_up,FX_CALL_OPTION,2018-11-05,2.748207,161879,0,0,0,284881,180745,180745,169652.95,169652.95
eonia_up,FX_CALL_OPTION,2019-02-05,3.000262,162106,0,0,0,280013,182836,182836,170760.44,170760.44
eonia_up,FX_CALL_OPTION,2019-05-06,3.246837,161811,0,0,0,296565,184315,184315,171789.84,171789.84
eonia_up,FX_CALL_OPTION,2019-08-05,3.496152,163130,0,0,0,286888,187683,187683,172923.21,172923.21
eonia_up,FX_CALL_OPTION,2019-11-05,3.748207,164047,0,0,0,316632,190655,190655,174115.61,174115.61
eonia_up,FX_CALL_OPTION,2020-02-05,4.000000,165557,0,0,0,322158,194362,194362,175390.10,175390.10
eonia_up,FX_CALL_OPTION,2020-05-05,4.245902,165272,0,0,0,324305,195955,195955,176581.13,176581.13
eonia_up,FX_CALL_OPTION,2020-08-05,4.497268,164810,0,0,0,340091,197391,197391,177744.27,177744.27
eonia_up,FX_CALL_OPTION,2020-11-05,4.748634,164837,0,0,0,364358,199428,199428,178892.08,178892.08
eonia_up,FX_CALL_OPTION,2021-02-05,5.000262,163856,0,0,0,350396,200254,200254,179967.06,179967.06
eonia_up,FX_CALL_OPTION,2021-05-05,5.244098,164048,0,0,0,334609,202456,202456,181012.75,181012.75
eonia_up,FX_CALL_OPTION,2021-08-05,5.496152,164063,0,0,0,346319,204531,204531,182091.30,182091.30
eonia_up,FX_CALL_OPTION,2021-11-05,5.748207,165353,0,0,0,344010,208232,208232,183237.56,183237.56
eonia_up,FX_CALL_OPTION,2022-02-07,6.005741,165333,0,0,0,369427,210367,210367,184400.90,184400.90
eonia_up,FX_CALL_OPTION,2022-05-05,6.244098,164111,0,0,0,363668,210816,210816,185409.25,185409.25
eonia_up,FX_CALL_OPTION,2022-08-05,6.496152,164154,0,0,0,373888,213012,213012,186480.27,186480.27
eonia_up,FX_CALL_OPTION,2022-11-07,6.753687,163185,0,0,0,379709,213952,213952,187527.81,187527.81
eonia_up,FX_CALL_OPTION,2023-02-06,7.003002,163631,0,0,0,381533,216691,216691,188566.04,188566.04
eonia_up,FX_CALL_OPTION,2023-05-05,7.244098,163283,0,0,0,388523,218329,218329,189556.61,189556.61
eonia_up,FX_CALL_OPTION,2023-08-07,7.501632,162315,0,0,0,381025,219286,219286,190577.24,190577.24
eonia_up,FX_CALL_OPTION,2023-11-06,7.750947,161752,0,0,0,389064,220719,220719,191546.77,191546.77
eonia_up,FX_CALL_OPTION,2024-02-05,8.000000,159862,0,0,0,387818,220331,220719,192442.87,192454.95
eonia_up,FX_CALL_OPTION,2024-05-06,8.248634,158469,0,0,0,365530,220604,220719,193291.70,193306.90
eonia_up,FX_CALL_OPTION,2024-08-05,8.497268,158602,0,0,0,369527,223007,223007,194161.17,194175.93
eonia_up,FX_CALL_OPTION,2024-11-05,8.748634,158054,0,0,0,376633,224492,224492,195032.64,195046.98
eonia_up,FX_CALL_OPTION,2025-02-05,9.000262,158396,0,0,0,372086,227262,227262,195933.71,195947.64
eonia_up,FX_CALL_OPTION,2025-05-05,9.244098,157663,0,0,0,389249,228431,228431,196790.92,196804.48
eonia_up,FX_CALL_OPTION,2025-08-05,9.496152,159411,0,0,0,394791,233308,233308,197760.19,197773.39
eonia_up,FX_CALL_OPTION,2025-11-05,9.748207,158517,0,0,0,380790,234355,234355,198706.40,198719.27
eonia_up,FX_CALL_OPTION,2026-02-05,10.000262,155462,0,0,0,397865,232173,234355,199549.91,199617.46
eonia_up,FX_CALL_OPTION,2026-05-05,10.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2026-08-05,10.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2026-11-05,10.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2027-02-05,11.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2027-05-05,11.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2027-08-05,11.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2027-11-05,11.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2028-02-07,12.005464,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2028-05-05,12.245902,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2028-08-07,12.502732,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2028-11-06,12.751366,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2029-02-05,13.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2029-05-07,13.249577,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2029-08-06,13.498892,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2029-11-05,13.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2030-02-05,14.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2030-05-06,14.246837,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2030-08-05,14.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2030-11-05,14.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2031-02-05,15.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2031-05-05,15.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2031-08-05,15.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2031-11-05,15.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2032-02-05,16.000000,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2032-05-05,16.245902,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2032-08-05,16.497268,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2032-11-05,16.748634,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2033-02-07,17.005741,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2033-05-05,17.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2033-08-05,17.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2033-11-07,17.753687,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2034-02-06,18.003002,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2034-05-05,18.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2034-08-07,18.501632,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2034-11-06,18.750947,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2035-02-05,19.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2035-05-07,19.249577,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2035-08-06,19.498892,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2035-11-05,19.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2036-02-05,20.000000,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2036-05-05,20.245902,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2036-08-05,20.497268,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2036-11-05,20.748634,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2037-02-05,21.000262,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2037-05-05,21.244098,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2037-08-05,21.496152,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2037-11-05,21.748207,0,0,0,0,0,0,234355,0.00,0.00
eonia_up,FX_CALL_OPTION,2038-02-05,22.000262,0,0,0,0,0,0,234355,0.00,0.00
no_shift,FX_CALL_OPTION,2016-02-05,0.000000,272335,0,0,0,272335,272335,272335,272335.06,272335.06
no_shift,FX_CALL_OPTION,2016-05-05,0.245902,272943,0,0,0,325892,274308,274308,274307.69,274307.69
no_shift,FX_CALL_OPTION,2016-08-05,0.497268,273731,0,0,0,340491,276500,276500,275415.77,275415.77
no_shift,FX_CALL_OPTION,2016-11-07,0.754098,274378,0,0,0,361247,278586,278586,276495.53,276495.53
no_shift,FX_CALL_OPTION,2017-02-06,1.003002,274094,0,0,0,375374,279684,279684,277286.77,277286.77
no_shift,FX_CALL_OPTION,2017-05-05,1.244098,275475,0,0,0,369293,282466,282466,278290.45,278290.45
no_shift,FX_CALL_OPTION,2017-08-07,1.501632,275920,0,0,0,396160,284394,284394,279337.17,279337.17
no_shift,FX_CALL_OPTION,2017-11-06,1.750947,276403,0,0,0,380467,286317,286317,280331.05,280331.05
no_shift,FX_CALL_OPTION,2018-02-05,2.000262,277517,0,0,0,393822,288902,288902,281399.38,281399.38
no_shift,FX_CALL_OPTION,2018-05-07,2.249577,278464,0,0,0,400982,291342,291342,282501.30,282501.30
no_shift,FX_CALL_OPTION,2018-08-06,2.498892,279971,0,0,0,412395,294389,294389,283687.36,283687.36
no_shift,FX_CALL_OPTION,2018-11-05,2.748207,279191,0,0,0,415817,295042,295042,284717.41,284717.41
no_shift,FX_CALL_OPTION,2019-02-05,3.000262,279275,0,0,0,427477,296628,296628,285717.99,285717.99
no_shift,FX_CALL_OPTION,2019-05-06,3.246837,278719,0,0,0,445081,297506,297506,286613.20,286613.20
no_shift,FX_CALL_OPTION,2019-08-05,3.496152,280083,0,0,0,438452,300462,300462,287600.75,287600.75
no_shift,FX_CALL_OPTION,2019-11-05,3.748207,280773,0,0,0,461082,302730,302730,288618.15,288618.15
no_shift,FX_CALL_OPTION,2020-02-05,4.000000,282304,0,0,0,475542,305925,305925,289707.57,289707.57
no_shift,FX_CALL_OPTION,2020-05-05,4.245902,281948,0,0,0,476693,307055,307055,290712.27,290712.27
no_shift,FX_CALL_OPTION,2020-08-05,4.497268,281073,0,0,0,497889,307655,307655,291659.24,291659.24
no_shift,FX_CALL_OPTION,2020-11-05,4.748634,281684,0,0,0,519011,309888,309888,292624.16,292624.16
no_shift,FX_CALL_OPTION,2021-02-05,5.000262,281034,0,0,0,506418,310742,310742,293535.90,293535.90
no_shift,FX_CALL_OPTION,2021-05-05,5.244098,281182,0,0,0,481057,312430,312430,294414.43,294414.43
no_shift,FX_CALL_OPTION,2021-08-05,5.496152,281264,0,0,0,487477,314107,314107,295317.56,295317.56
no_shift,FX_CALL_OPTION,2021-11-05,5.748207,282550,0,0,0,509985,317145,317145,296274.66,296274.66
no_shift,FX_CALL_OPTION,2022-02-07,6.005741,282244,0,0,0,534258,318443,318443,297225.27,297225.27
no_shift,FX_CALL_OPTION,2022-05-05,6.244098,281270,0,0,0,516056,318866,318866,298051.37,298051.37
no_shift,FX_CALL_OPTION,2022-08-05,6.496152,280987,0,0,0,529164,320161,320161,298909.23,298909.23
no_shift,FX_CALL_OPTION,2022-11-07,6.753687,279771,0,0,0,535884,320428,320428,299729.80,299729.80
no_shift,FX_CALL_OPTION,2023-02-06,7.003002,281074,0,0,0,528732,323535,323535,300577.30,300577.30
no_shift,FX_CALL_OPTION,2023-05-05,7.244098,280153,0,0,0,538654,324040,324040,301358.19,301358.19
no_shift,FX_CALL_OPTION,2023-08-07,7.501632,279397,0,0,0,541704,324840,324840,302164.32,302164.32
no_shift,FX_CALL_OPTION,2023-11-06,7.750947,279602,0,0,0,551942,326710,326710,302953.85,302953.85
no_shift,FX_CALL_OPTION,2024-02-05,8.000000,279099,0,0,0,549350,327758,327758,303726.05,303726.05
no_shift,FX_CALL_OPTION,2024-05-06,8.248634,278066,0,0,0,512799,328184,328184,304463.28,304463.28
no_shift,FX_CALL_OPTION,2024-08-05,8.497268,277833,0,0,0,525589,329554,329554,305197.45,305197.45
no_shift,FX_CALL_OPTION,2024-11-05,8.748634,278375,0,0,0,541981,331872,331872,305963.86,305963.86
no_shift,FX_CALL_OPTION,2025-02-05,9.000262,279065,0,0,0,515595,334382,334382,306758.37,306758.37
no_shift,FX_CALL_OPTION,2025-05-05,9.244098,278129,0,0,0,521054,334895,334895,307500.55,307500.55
no_shift,FX_CALL_OPTION,2025-08-05,9.496152,278814,0,0,0,527928,337424,337424,308294.79,308294.79
no_shift,FX_CALL_OPTION,2025-11-05,9.748207,278464,0,0,0,534504,338710,338710,309081.23,309081.23
no_shift,FX_CALL_OPTION,2026-02-05,10.000262,278040,0,0,0,550940,339909,339909,309858.24,309858.24
no_shift,FX_CALL_OPTION,2026-05-05,10.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2026-08-05,10.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2026-11-05,10.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2027-02-05,11.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2027-05-05,11.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2027-08-05,11.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2027-11-05,11.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2028-02-07,12.005464,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2028-05-05,12.245902,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2028-08-07,12.502732,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2028-11-06,12.751366,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2029-02-05,13.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2029-05-07,13.249577,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2029-08-06,13.498892,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2029-11-05,13.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2030-02-05,14.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2030-05-06,14.246837,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2030-08-05,14.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2030-11-05,14.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2031-02-05,15.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2031-05-05,15.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2031-08-05,15.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2031-11-05,15.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2032-02-05,16.000000,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2032-05-05,16.245902,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2032-08-05,16.497268,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2032-11-05,16.748634,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2033-02-07,17.005741,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2033-05-05,17.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2033-08-05,17.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2033-11-07,17.753687,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2034-02-06,18.003002,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2034-05-05,18.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2034-08-07,18.501632,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2034-11-06,18.750947,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2035-02-05,19.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2035-05-07,19.249577,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2035-08-06,19.498892,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2035-11-05,19.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2036-02-05,20.000000,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2036-05-05,20.245902,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2036-08-05,20.497268,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2036-11-05,20.748634,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2037-02-05,21.000262,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2037-05-05,21.244098,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2037-08-05,21.496152,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2037-11-05,21.748207,0,0,0,0,0,0,339909,0.00,0.00
no_shift,FX_CALL_OPTION,2038-02-05,22.000262,0,0,0,0,0,0,339909,0.00,0.00
